SampleGroup,RNASeq1,RNAseq2,Value
ER-,UQCRC1_1,SOD1_1,-0.00895252408998191
ER-,PDHA1_1,PEX13_1,-0.0089325980750713
ER-,ARPC1A_1,SNRPD3_1,-0.00892609892673689
ER-,ATP5L_1,PQBP1_1,0.00884932192568707
ER-,P2RX5_1,FIS1_1,-0.00883811510873777
ER-,UQCR10_1,GPI_1,-0.00878824890299726
ER-,PQBP1_1,RAD23A_1,0.00874479159848421
ER-,HNRNPK_1,HSPD1_1,0.00873213429485845
ER-,AP1S1_1,VAMP8_1,0.00871487402730969
ER-,TRA2B_1,SHFM1_1,0.00871483996433236
ER-,UBE2L3_1,GEMIN7_1,-0.00867029542631303
ER-,SNRPA_1,EIF3CL_1,0.00863470956934276
ER-,ATP5E_1,RARS_1,-0.00856330697171362
ER-,RIOK2_1,FUNDC1_1,-0.00854740089782646
ER-,UBE2D2_1,PABPN1_1,0.00852100191971432
ER-,UQCRB_1,UQCRH_1,0.00852007798331834
ER-,TRA2B_1,COX5B_1,0.00841825792669778
ER-,EIF2S3_1,TAF10_1,0.00840961670523629
ER-,PQBP1_1,SNRPD3_1,0.00840904693348828
ER-,TRA2A_1,VAMP8_1,0.00837895755402591
ER-,TRA2B_1,SF3B5_1,-0.00834980174760915
ER-,PABPN1_1,UQCRB_1,-0.00833012375786201
ER-,PCBP1_1,ATP5G2_1,0.00832088114130405
ER-,PIGY_1,SH3GL1_1,0.00830461946676786
ER-,UQCRC2_1,MPV17L2_1,-0.00829185509075836
ER-,EIF1_1,NAPA_1,-0.00818850252160154
ER-,COX5B_1,TAF10_1,-0.00817319846477637
ER-,FARSB_1,MPV17L2_1,-0.00817246077171413
ER-,PABPN1_1,RIOK2_1,-0.00817148577843388
ER-,EIF3CL_1,ATP5L_1,-0.00815034207911458
ER-,YWHAE_1,TAF10_1,0.00812735396428355
ER-,EIF1_1,TRA2A_1,-0.00809830031737416
ER-,ATIC_1,DNASE2_1,-0.00808252645772249
ER-,PABPN1_1,ECH1_1,-0.00797251329086864
ER-,NAPA_1,YWHAE_1,-0.0079338458931831
ER-,EXOSC2_1,SNRNP70_1,-0.0078894908750771
ER-,UBE2D2_1,CAPZB_1,-0.00785639075224647
ER-,MPV17L2_1,YWHAE_1,-0.0078539484910714
ER-,GEMIN7_1,TAF10_1,0.00784498948837193
ER-,EIF3CL_1,YWHAE_1,-0.00782753009915458
ER-,ELK1_1,RAD23A_1,0.0078216943050144
ER-,SNRPD3_1,VAMP8_1,0.00777272114380047
ER-,SNRPA_1,UQCRB_1,0.00769068045974932
ER-,EIF5B_1,UBE2D2_1,0.00761817826108179
ER-,PCBP1_1,NOP10_1,-0.00761294404311462
ER-,DNASE2_1,TBL3_1,-0.00761204567545667
ER-,HSP90B1_1,PARP2_1,-0.00759696727131988
ER-,MPV17L2_1,PEX13_1,-0.00759384191572517
ER-,HSD17B10_1,RAD23A_1,0.00757154972275429
ER-,HSP90B1_1,ARPC5L_1,-0.00753808717575081
ER-,ARPC3_1,SF3B5_1,0.00753780247038404
ER-,COX7C_1,ATP5E_1,0.00750984997117298
ER-,SNRPA_1,ATP5J_1,-0.00747113977375479
ER-,ATP5E_1,SDHB_1,-0.0074293491840105
ER-,HNRNPA1_1,EMG1_1,0.00742807983448687
ER-,EIF5B_1,VAMP8_1,0.00740697225306456
ER-,RAD23A_1,TAF10_1,-0.00730100094100613
ER-,PARP2_1,GARS_1,0.00729465335692834
ER-,PDHA1_1,MPV17L2_1,-0.00724267052520503
ER-,TRA2B_1,CAPZB_1,0.00723134897003784
ER-,FTH1_1,UQCRB_1,0.0072092230629905
ER-,PDHA1_1,COX5A_1,-0.00717234185843556
ER-,ARPC5L_1,HSPD1_1,-0.00713731997950733
ER-,PDHA1_1,CDC34_1,-0.00704098346004207
ER-,EIF5B_1,ELK1_1,0.00691291124420433
ER-,EIF1_1,CWC15_1,-0.00690164983045371
ER-,DNASE2_1,SH3GL1_1,-0.00689008137585636
ER-,HSPD1_1,EIF1AX_1,-0.00688676312602789
ER-,MPV17L2_1,EIF6_1,-0.0068796478297576
ER-,KARS_1,UQCRQ_1,-0.00679732828397545
ER-,HNRNPK_1,CWC15_1,0.00679243505548734
ER-,ARPC5L_1,UQCRC2_1,-0.00666056744341848
ER-,HSP90B1_1,PEX13_1,-0.0066382475550915
ER-,TXNL4A_1,UQCRC2_1,-0.00655919267422628
ER-,TRA2B_1,COX6A1_1,0.00654364386832736
ER-,AP1S1_1,GPI_1,-0.0065249460652213
ER-,HNRNPU_1,WARS_1,-0.00646413898552539
ER-,GEMIN7_1,COX5B_1,-0.00642522506204794
ER-,COX4I1_1,SNRPD3_1,0.00639474693885965
ER-,GAPDH_1,SNRPD2_1,0.00637207919031452
ER-,HSP90B1_1,SNRPA_1,0.0063584692829517
ER-,EXOSC2_1,ACTR3_1,0.00631955054596902
ER-,ATP5B_1,TRA2B_1,-0.00626981354464525
ER-,TRA2B_1,PDHA1_1,0.00622905879531865
ER-,PARP2_1,PDHA1_1,-0.00622652798338209
ER-,UBE2D2_1,PDHA1_1,-0.00620111948337781
ER-,TCOF1_1,UQCRQ_1,-0.00619039697066866
ER-,EIF5B_1,SF3B5_1,-0.00614804012577146
ER-,TRA2B_1,RNF7_1,-0.00614621553308574
ER-,PQBP1_1,ATP5H_1,-0.00613464148756619
ER-,GEMIN8_1,RAD23A_1,-0.00611300496726386
ER-,QARS_1,EHD1_1,-0.0060829142902351
ER-,WARS_1,TBL3_1,-0.00606396520533016
ER-,TRA2B_1,ARPC5L_1,0.00605563981828425
ER-,WIPI2_1,RAD23A_1,-0.00604994687375006
ER-,SUMO3_1,ATP5G3_1,0.00601867649052706
ER-,VAMP8_1,TBL3_1,-0.00600674907635362
ER-,EIF3I_1,RAD23A_1,-0.00599050207145863
ER-,MPV17L2_1,CWC15_1,-0.00596541407421201
ER-,COX4I1_1,GARS_1,-0.00590731189788255
ER-,SNRPA_1,TCOF1_1,-0.00587585258785646
ER-,TXNL4A_1,UQCRH_1,-0.00577620288129579
ER-,SNRPD1_1,CETN2_1,-0.00574179533226224
ER-,FTH1_1,CNOT3_1,-0.00569074022482049
ER-,UQCRQ_1,SNRPD3_1,-0.00568258288687439
ER-,GARS_1,CDC34_1,-0.00566346088115536
ER-,YWHAE_1,SH3GL1_1,-0.00561629322441899
ER-,ATP5J2_1,TAF10_1,0.0055967606556541
ER-,SF3B2_1,UQCRQ_1,0.00558182584049039
ER-,SNRPA_1,UQCRQ_1,0.00555990969386061
ER-,SNRPA_1,TAF10_1,0.00555939191443053
ER-,GAPDH_1,PDHA1_1,-0.00555355411451665
ER-,ATP5G2_1,YWHAE_1,-0.00552046388029943
ER-,SNRPD2_1,COX5B_1,0.00551147778021322
ER-,SHFM1_1,SOD1_1,-0.00547390755054453
ER-,ATP5G2_1,CWC15_1,-0.00543825738796139
ER-,HSPD1_1,TAF10_1,0.00543716529028976
ER-,EIF3CL_1,MPV17L2_1,-0.00542677998315
ER-,SNRPA_1,ARPC3_1,0.00540706348898385
ER-,GAPDH_1,COX5A_1,-0.00537553566464277
ER-,HSP90B1_1,TRA2B_1,0.00536241083339545
ER-,FIS1_1,RAD23A_1,0.00528550019167118
ER-,ARPC3_1,RAD23A_1,-0.00525908591641579
ER-,HSP90B1_1,PDHA1_1,-0.00519920999300679
ER-,UBE2D2_1,SOD1_1,-0.00515168984043948
ER-,GGPS1_1,SF3B5_1,0.00508581936610605
ER-,EIF2S3_1,SNRPD3_1,0.00507975071438944
ER-,SNRPA_1,ARHGDIA_1,-0.00507485471153237
ER-,EIF5B_1,DNASE2_1,-0.00500034346410494
ER-,UQCRFS1_1,UQCRC2_1,-0.00497298471393298
ER-,HNRNPK_1,SHFM1_1,0.00488905441053258
ER-,TRA2B_1,WIPI2_1,-0.00487340912197486
ER-,EIF6_1,RAD23A_1,0.00486341906290331
ER-,ETF1_1,COX6A1_1,-0.00480744724028256
ER-,EIF3I_1,SH3GL1_1,-0.00479842566885414
ER-,PABPN1_1,EIF1_1,0.00476825570203145
ER-,EIF5B_1,EHD1_1,-0.00468162893748731
ER-,HSP90B1_1,ATP5L_1,0.00466057277484325
ER-,UBE2D2_1,EIF1AX_1,-0.00465060032192134
ER-,COX5A_1,FIS1_1,-0.00462421144551984
ER-,ALDOA_1,TRA2B_1,-0.00455183043623896
ER-,FARSB_1,UQCRH_1,-0.00452303892504845
ER-,YWHAE_1,TBL3_1,0.00452151736050316
ER-,GAPDH_1,AP1S1_1,-0.00451169730343425
ER-,SUMO3_1,CHMP4B_1,-0.00450708411931187
ER-,HNRNPC_1,CHMP4B_1,0.00448101216349757
ER-,HSPD1_1,MPV17L2_1,-0.00447207981893788
ER-,QARS_1,UBE2L3_1,-0.00445886896307287
ER-,COX7B_1,SNX5_1,0.00445780936027489
ER-,P2RX5_1,CWC15_1,-0.00442224196198601
ER-,TRA2B_1,TUBA1B_1,0.00441921455450382
ER-,GGPS1_1,TOMM7_1,-0.00436530599551989
ER-,ARF5_1,SNRPD3_1,0.00433691844303109
ER-,RAD23A_1,PEX13_1,0.00433429407054399
ER-,SHFM1_1,AP1S1_1,-0.00432062868787809
ER-,ATP5A1_1,SF3B5_1,0.00428636953557091
ER-,COX4I1_1,EIF3CL_1,-0.00425614757340725
ER-,UBE2D2_1,EIF1_1,-0.00424932408469954
ER-,EIF5B_1,UQCRQ_1,-0.004230449850682
ER-,COX7A2L_1,EXOSC2_1,-0.00420636353533384
ER-,TAF9_1,COX8A_1,-0.00419116887821641
ER-,RAD23A_1,CDC34_1,0.00409427963964496
ER-,HSPD1_1,SOD1_1,-0.00404875967578084
ER-,ALDOA_1,TCOF1_1,-0.00403283144513936
ER-,EIF1_1,TAF10_1,0.00399754022508031
ER-,NAPA_1,PEX13_1,-0.00394357099614438
ER-,SNRPD2_1,MCAT_1,-0.00393953300842813
ER-,HNRNPK_1,CDC34_1,0.00393622696143447
ER-,ATP5A1_1,ARF5_1,0.0039349500726309
ER-,EIF6_1,TBL3_1,-0.00392007450376915
ER-,HNRNPA1_1,EIF6_1,0.00391245988453496
ER-,P2RX5_1,NAPA_1,-0.00390073446743309
ER-,SNRPD2_1,YWHAE_1,0.00389369568637536
ER-,EIF1_1,YWHAE_1,-0.00387703289975828
ER-,QARS_1,ACTR3_1,0.00386402336681515
ER-,AP1S1_1,ELK1_1,-0.00386054022195674
ER-,RNF7_1,NPRL2_1,-0.00386018706880547
ER-,MPV17L2_1,NAPA_1,-0.00380389400589839
ER-,COX4I1_1,PDHA1_1,-0.00377184329010796
ER-,HNRNPC_1,PABPN1_1,0.00377049983830691
ER-,COX7A2L_1,P2RX5_1,-0.00375408996079141
ER-,ARPC1A_1,ARHGDIA_1,-0.00374348748547835
ER-,HNRNPA1_1,ACTR3_1,0.00374346009721031
ER-,PABPN1_1,UQCRC1_1,0.00374282414419148
ER-,UQCR10_1,PRDX1_1,-0.00372798224952429
ER-,COX4I1_1,UQCRH_1,-0.00371030017269487
ER-,ATP5A1_1,TOMM7_1,0.00367667515303915
ER-,MPV17L2_1,VAMP8_1,-0.00362824961433197
ER-,ATP5L_1,FIS1_1,0.00362784958352244
ER-,SF3B4_1,SH3GL1_1,-0.00362279315944221
ER-,SNRPA_1,TBL3_1,0.0036114476644622
ER-,ATP5E_1,ATP5L_1,0.00360931574429921
ER-,ATP5G2_1,CNOT3_1,-0.00355672898481438
ER-,TRA2B_1,PRDX1_1,0.0035372852451435
ER-,COX6B1_1,PABPN1_1,0.00348593812216305
ER-,NARS_1,SH3GL1_1,-0.00347535003211985
ER-,SNRPG_1,SOD1_1,-0.00345693965254825
ER-,PDHA1_1,GEMIN7_1,-0.00341720888258888
ER-,EIF5B_1,TRA2A_1,-0.00338686010072363
ER-,HSP90B1_1,EIF1AX_1,-0.00335547199293358
ER-,COX7C_1,PRDX1_1,0.00330481603203863
ER-,PDHA1_1,EIF6_1,-0.00329366458026496
ER-,UQCRC1_1,AP1S1_1,-0.00323694300544436
ER-,HNRNPK_1,MPV17L2_1,0.00316785986959848
ER-,UBE2D2_1,FARSB_1,-0.003120429055062
ER-,FTH1_1,U2AF1_1,0.00306598030760101
ER-,RNF7_1,TBL3_1,0.00305637413560146
ER-,HNRNPK_1,NOP10_1,0.00305523102027252
ER-,HNRNPC_1,ACTR3_1,0.00303906835574231
ER-,PABPN1_1,GPI_1,0.0029990867884255
ER-,SNRPD1_1,ALDOA_1,-0.00298803801173423
ER-,UQCRC2_1,EIF2S3_1,-0.00296111746688485
ER-,ECH1_1,COX7A2L_1,-0.0028954770981201
ER-,P2RX5_1,SNRPD3_1,0.00288109326062394
ER-,FIS1_1,YWHAE_1,-0.002823377912216
ER-,CAPZB_1,P2RX5_1,-0.00278422043127634
ER-,PDHA1_1,SNRPD3_1,0.00270459912465179
ER-,CAPZB_1,CDC34_1,-0.00265522151693847
ER-,GEMIN7_1,FIS1_1,-0.0026233725633615
ER-,FUCA2_1,ATP5E_1,-0.0025861567139676
ER-,ALDOA_1,ATG3_1,-0.0025683946342992
ER-,EIF5B_1,GEMIN8_1,-0.00256252789063451
ER-,UBE2D2_1,SNRPA_1,-0.00254953011522559
ER-,HNRNPK_1,NOP58_1,0.00253573623034489
ER-,ATP5A1_1,TUBA1C_1,-0.00251097663534433
ER-,HNRNPK_1,TUBA1B_1,-0.00250181998520926
ER-,SNX5_1,ATP5G3_1,0.00246606698974186
ER-,PABPN1_1,TRA2B_1,-0.00243934559672718
ER-,COX7A2L_1,FUNDC1_1,-0.00242179022010533
ER-,GAPDH_1,UBE2D2_1,-0.00237492063233955
ER-,TXNL4A_1,P2RX5_1,-0.0023736890578589
ER-,EIF6_1,CWC15_1,-0.00232670686261143
ER-,MPV17L2_1,CDC34_1,-0.00230788516844182
ER-,HSP90B1_1,HNRNPK_1,0.00225467784632313
ER-,HSP90B1_1,UQCR10_1,-0.00223330206502027
ER-,ATP5G2_1,NAPA_1,-0.00221226189555427
ER-,PIGY_1,ATP5G2_1,-0.00220659618733544
ER-,RNF7_1,EPN1_1,-0.00220260162671528
ER-,ATP5O_1,ATP5G3_1,-0.00219621140836572
ER-,TRA2B_1,MPV17L2_1,0.00219353065105571
ER-,SOD1_1,RNASEH2C_1,-0.00218698196040233
ER-,RNF7_1,NOP10_1,-0.00216639072836056
ER-,PABPN1_1,COX5A_1,0.0021420089020036
ER-,HNRNPC_1,COX7C_1,0.00213595431846411
ER-,HNRNPA1_1,NPRL2_1,-0.00209434056519229
ER-,GAPDH_1,TAF10_1,0.00203510837298089
ER-,FTH1_1,GEMIN7_1,0.00200679070665031
ER-,RBBP4_1,CAPZB_1,-0.00200438827162089
ER-,UQCRC2_1,UQCR10_1,-0.00198862061595239
ER-,UQCRH_1,TAF10_1,-0.00195158108057371
ER-,COX7C_1,CD63_1,-0.00193562596900616
ER-,UBE2D2_1,HSPD1_1,-0.00192147853837271
ER-,SNRPD2_1,UQCRB_1,-0.00191246582229282
ER-,ATP5L_1,ARHGDIA_1,0.00189237279229761
ER-,UBE2D2_1,COX7A2L_1,-0.00188997388573509
ER-,EIF1AX_1,YWHAE_1,-0.00186243101843666
ER-,FTL_1,UQCRQ_1,-0.00185111610298827
ER-,PABPN1_1,CWC15_1,0.00184606438537229
ER-,HSP90B1_1,COX7A2L_1,-0.00178682550489172
ER-,HSP90B1_1,SNRPD2_1,0.00174866209340754
ER-,TXNL4A_1,COX7A2L_1,-0.00174711146397512
ER-,HSP90B1_1,UQCRFS1_1,-0.0017358470751533
ER-,TRA2B_1,BUD31_1,0.00172049329804768
ER-,HNRNPA1_1,PEX13_1,0.00169311089804018
ER-,BUD31_1,AP1S1_1,-0.00168278082680261
ER-,GEMIN7_1,TBL3_1,-0.0016490861008892
ER-,SNRPD1_1,SNRPD2_1,-0.00154252775356827
ER-,U2AF1_1,ATP5E_1,-0.00153499599902894
ER-,UBE2D2_1,AP1S1_1,-0.0015123825223535
ER-,RNF7_1,UQCRQ_1,-0.00149804181042731
ER-,EIF1_1,TOMM7_1,0.00147017229830351
ER-,FTH1_1,UBE2M_1,0.00146395394244033
ER-,UQCRH_1,EIF6_1,-0.00144948470014322
ER-,QARS_1,RNASEH2C_1,-0.00141484094895241
ER-,COX7C_1,ARHGDIA_1,-0.00139920476179341
ER-,GAPDH_1,UQCR10_1,-0.00138652773093281
ER-,UQCR10_1,ELK1_1,-0.00137129122654267
ER-,SNRPD2_1,EIF3C_1,0.0013187953809502
ER-,GAPDH_1,PEX13_1,-0.00131452497300258
ER-,FTH1_1,FTL_1,-0.00131395396426882
ER-,ATP5A1_1,SF3B4_1,0.00126893889021314
ER-,ALDOA_1,NOP58_1,-0.00124520789868915
ER-,UQCRC2_1,FIS1_1,-0.00121609107475531
ER-,ATP5A1_1,UQCRQ_1,-0.00118842970514655
ER-,ATP5G3_1,SF3B4_1,0.00115774624587159
ER-,ECH1_1,RNASEH2C_1,-0.00113105625483833
ER-,MPV17L2_1,TAF10_1,0.00111459196397962
ER-,P2RX5_1,COX5A_1,-0.00111061630828216
ER-,FTH1_1,RAD23A_1,-0.00110804061154854
ER-,RNF7_1,STUB1_1,-0.00110338706041228
ER-,TAF9_1,SF3B5_1,0.00109906144487546
ER-,RNF7_1,COX6A1_1,-0.00105374070765284
ER-,COX7A2L_1,HSPD1_1,-0.00100426697193245
ER-,PAIP1_1,ATP5G3_1,-0.000965072258128207
ER-,HNRNPK_1,UQCRH_1,-0.000943673844013904
ER-,EXOSC2_1,RNASEH2C_1,-0.000932670304143353
ER-,RNF7_1,VAMP8_1,-0.000928597156965663
ER-,ARPC5L_1,P2RX5_1,-0.000924248011890826
ER-,PRDX1_1,TAF10_1,0.000892186030965212
ER-,SNRPA_1,ELK1_1,-0.000870430626302272
ER-,STUB1_1,SNRPD3_1,-0.000864344094086056
ER-,UQCRC2_1,COX6A1_1,0.000797378177578804
ER-,SNRPA_1,ATP5G2_1,0.000794635790720242
ER-,UQCRFS1_1,RNF7_1,-0.000763320231414075
ER-,HSP90B1_1,UBE2D2_1,-0.000704782288902432
ER-,HNRNPK_1,SNX5_1,-0.000686095417987581
ER-,SHFM1_1,TAF10_1,0.000667246832557537
ER-,TRA2B_1,SOD1_1,0.000631936921775076
ER-,TRA2B_1,ATG12_1,0.000631648749453587
ER-,TRA2B_1,FARSB_1,0.000630076746665036
ER-,TAF9_1,RAD23A_1,0.000622641702029906
ER-,FTH1_1,SF3B2_1,-0.000609659023500728
ER-,FARSB_1,EIF2S3_1,-0.000583318941417689
ER-,TXNL4A_1,TBL3_1,-0.000529124077979989
ER-,EIF5B_1,RIOK2_1,-0.000448159836138405
ER-,ATP5C1_1,AP1S1_1,-0.000375883101215238
ER-,ATP5G2_1,FIS1_1,-0.000357414563898193
ER-,PAIP1_1,BUD31_1,-0.000304526517482288
ER-,ARPC5L_1,TAF10_1,0.000301999480160109
ER-,HNRNPK_1,SNRPG_1,0.000295412729541626
ER-,UQCRFS1_1,MPV17L2_1,-0.000289618613498911
ER-,SUMO3_1,SH3GL1_1,0.00027852606746302
ER-,TXNL4A_1,EIF6_1,-0.000237734839167127
ER-,HNRNPA1_1,PGK1_1,0.00021310084439042
ER-,ARPC3_1,CNOT3_1,-0.000206691592391496
ER-,EIF2S3_1,ATP5G2_1,-0.000200680615432164
ER-,TAF9_1,TCOF1_1,0.000195398226548748
ER-,ARF5_1,ATP5L_1,0.000175566878790367
ER-,AP1S1_1,TRA2A_1,-0.000173246943624175
ER-,UQCRH_1,EIF2S3_1,-0.000156230363345367
ER-,GAPDH_1,ARPC5L_1,-0.000153797330154778
ER-,EIF4A1_1,ATP5G3_1,-6.56491056855419e-05
ER-,SNRPA_1,CWC15_1,-3.71198136501309e-05
ER-,NAPA_1,TAF10_1,2.7769052973263e-05
